Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/sp20-bcs-2767/isb,csc336,0,6,9,9,7,0,10,6,22,34,15,42,7,4,4,0,csc
ciit/sp20-bcs-2767/isb,csc339,8,3,3,2,4,8,10,0,19,45,17,37,7,1,7,3,csc
ciit/sp20-bcs-2767/isb,csc462,9,4,10,8,0,5,7,0,7,37,16,39,8,7,0,8,csc
ciit/sp20-bcs-2767/isb,mth242,2,3,6,7,7,3,6,1,12,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-2816/isb,csc301,8,8,0,1,3,0,0,6,14,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-2816/isb,csc336,8,0,6,9,8,8,5,5,21,36,16,35,3,5,1,10,csc
ciit/sp20-bcs-2816/isb,csc339,7,0,10,5,5,6,2,9,5,14,24,45,7,8,6,7,csc
ciit/sp20-bcs-2816/isb,csc462,0,3,8,0,0,5,5,6,25,20,18,47,0,2,10,2,csc
ciit/sp20-bcs-2816/isb,mth242,4,1,8,9,2,1,1,3,0,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-284/isb,csc301,3,8,2,8,1,7,5,1,8,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-284/isb,csc336,1,1,4,3,5,7,10,9,20,46,23,35,1,9,1,6,csc
ciit/sp20-bcs-284/isb,csc339,1,0,0,6,0,3,4,0,2,48,18,28,3,4,9,4,csc
ciit/sp20-bcs-284/isb,csc462,7,4,6,10,0,4,0,6,12,13,16,40,1,9,3,6,csc
ciit/sp20-bcs-284/isb,mth242,7,1,4,3,3,10,7,5,11,46,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-2884/isb,csc301,9,6,7,10,9,8,6,0,16,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-2884/isb,csc336,2,0,5,7,3,4,5,4,4,29,23,26,4,9,8,8,csc
ciit/sp20-bcs-2884/isb,csc339,7,7,6,4,5,9,6,8,25,46,25,44,9,1,3,2,csc
ciit/sp20-bcs-2884/isb,csc462,5,6,3,0,2,0,8,5,22,30,22,35,0,6,8,7,csc
ciit/sp20-bcs-2884/isb,mth242,1,3,0,4,8,1,2,2,23,37,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3033/isb,csc301,0,9,10,7,0,10,7,2,24,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3033/isb,csc336,5,4,8,2,9,7,10,2,4,27,15,25,0,4,2,7,csc
ciit/sp20-bcs-3033/isb,csc339,10,8,9,5,5,10,8,3,5,30,23,31,10,8,9,7,csc
ciit/sp20-bcs-3033/isb,csc462,3,9,7,4,4,9,5,8,5,30,22,49,4,4,3,4,csc
ciit/sp20-bcs-3033/isb,mth242,2,9,2,6,8,7,4,3,13,32,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3057/isb,csc301,3,5,0,7,9,7,5,8,15,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3057/isb,csc336,10,3,10,8,8,2,7,5,25,41,22,35,8,3,7,3,csc
ciit/sp20-bcs-3057/isb,csc339,3,2,0,5,7,0,6,1,25,13,20,42,1,3,5,4,csc
ciit/sp20-bcs-3057/isb,csc462,5,2,10,4,9,5,6,4,25,20,17,34,7,4,3,1,csc
ciit/sp20-bcs-3057/isb,mth242,10,6,5,2,6,10,0,9,1,40,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3083/isb,csc301,5,0,7,4,9,0,0,5,9,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3083/isb,csc336,6,1,5,9,9,4,0,7,9,35,17,39,6,6,8,2,csc
ciit/sp20-bcs-3083/isb,csc339,5,7,3,5,9,6,3,1,9,13,15,38,10,7,6,10,csc
ciit/sp20-bcs-3083/isb,csc462,2,2,9,5,5,5,8,4,21,25,16,28,1,1,6,0,csc
ciit/sp20-bcs-3083/isb,mth242,8,3,4,10,5,5,5,1,22,24,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3101/isb,csc301,2,7,9,9,6,5,2,4,25,17,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3101/isb,csc336,9,8,8,2,1,9,4,2,17,30,20,32,10,0,4,10,csc
ciit/sp20-bcs-3101/isb,csc339,4,6,5,8,10,6,6,1,23,39,17,25,7,8,0,0,csc
ciit/sp20-bcs-3101/isb,csc462,4,3,6,5,8,5,7,7,9,34,16,40,1,3,5,10,csc
ciit/sp20-bcs-3101/isb,mth242,9,9,10,5,8,5,1,1,4,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3126/isb,csc301,6,3,5,4,10,3,1,2,3,24,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3126/isb,csc336,3,3,8,9,1,5,6,4,17,28,19,40,10,7,9,6,csc
ciit/sp20-bcs-3126/isb,csc339,9,9,2,4,5,1,1,10,23,21,25,46,2,10,10,2,csc
ciit/sp20-bcs-3126/isb,csc462,6,3,2,7,9,10,4,9,8,14,19,29,4,9,4,0,csc
ciit/sp20-bcs-3126/isb,mth242,6,8,10,2,6,6,9,6,11,39,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3128/isb,csc301,4,4,10,5,9,0,1,3,1,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3128/isb,csc336,5,10,7,5,6,7,9,4,25,50,23,47,4,9,8,5,csc
ciit/sp20-bcs-3128/isb,csc339,7,10,6,2,5,9,5,8,5,46,16,38,4,10,5,1,csc
ciit/sp20-bcs-3128/isb,csc462,0,5,4,10,6,8,3,0,25,24,25,30,7,1,10,10,csc
ciit/sp20-bcs-3128/isb,mth242,4,3,9,8,3,0,8,9,23,34,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3136/isb,csc301,6,6,10,1,3,8,1,8,2,18,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3136/isb,csc336,9,4,3,10,7,6,2,2,3,48,15,38,6,0,2,2,csc
ciit/sp20-bcs-3136/isb,csc339,4,1,7,2,2,8,0,9,2,34,21,40,1,4,7,9,csc
ciit/sp20-bcs-3136/isb,csc462,5,9,1,0,3,0,5,7,9,35,15,41,2,6,1,4,csc
ciit/sp20-bcs-3136/isb,mth242,0,7,3,6,3,2,1,0,0,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3230/isb,csc301,2,7,6,3,2,3,10,9,2,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3230/isb,csc336,9,2,0,4,7,8,9,0,17,22,17,49,3,0,9,3,csc
ciit/sp20-bcs-3230/isb,csc339,7,7,2,8,1,4,10,7,18,20,21,35,0,2,7,9,csc
ciit/sp20-bcs-3230/isb,csc462,1,0,9,1,5,6,6,2,5,21,21,25,10,9,3,8,csc
ciit/sp20-bcs-3230/isb,mth242,6,6,4,10,4,8,7,6,23,25,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3237/isb,csc301,8,1,9,10,4,2,6,9,9,18,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3237/isb,csc336,6,1,3,5,5,4,1,3,16,23,20,39,10,0,4,1,csc
ciit/sp20-bcs-3237/isb,csc339,6,2,6,3,8,4,1,10,9,32,18,50,10,3,9,7,csc
ciit/sp20-bcs-3237/isb,csc462,10,10,8,7,1,7,8,5,15,12,17,49,4,4,9,6,csc
ciit/sp20-bcs-3237/isb,mth242,1,5,7,9,0,9,8,2,19,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3286/isb,csc301,6,5,6,0,2,1,7,0,4,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3286/isb,csc336,0,4,3,6,0,9,0,4,2,31,22,34,10,5,0,2,csc
ciit/sp20-bcs-3286/isb,csc339,6,6,3,1,0,7,3,0,9,17,19,29,8,9,8,6,csc
ciit/sp20-bcs-3286/isb,csc462,0,5,7,7,7,0,6,8,6,31,25,36,1,3,10,8,csc
ciit/sp20-bcs-3286/isb,mth242,3,8,9,1,8,2,2,3,8,24,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3304/isb,csc301,6,6,4,8,1,9,2,1,1,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3304/isb,csc336,3,9,0,3,8,9,0,4,21,17,16,30,6,7,9,0,csc
ciit/sp20-bcs-3304/isb,csc339,3,5,6,0,10,6,6,5,21,44,18,50,4,10,8,7,csc
ciit/sp20-bcs-3304/isb,csc462,10,4,7,4,8,6,2,5,9,32,15,41,9,9,7,7,csc
ciit/sp20-bcs-3304/isb,mth242,4,6,7,8,7,6,7,9,3,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3320/isb,csc301,1,7,5,4,1,4,9,10,0,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3320/isb,csc336,9,6,8,8,6,9,7,9,21,39,16,29,10,10,0,9,csc
ciit/sp20-bcs-3320/isb,csc339,1,8,6,5,10,7,0,10,10,48,25,31,8,5,3,5,csc
ciit/sp20-bcs-3320/isb,csc462,6,5,7,4,5,1,0,8,15,23,21,47,9,5,10,7,csc
ciit/sp20-bcs-3320/isb,mth242,9,9,10,10,1,6,3,3,16,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3321/isb,csc301,5,9,2,5,0,0,0,6,1,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3321/isb,csc336,6,5,9,0,10,4,7,1,6,16,23,39,6,0,6,5,csc
ciit/sp20-bcs-3321/isb,csc339,8,3,9,6,4,4,2,3,21,26,22,46,0,5,5,4,csc
ciit/sp20-bcs-3321/isb,csc462,9,10,0,3,9,1,7,1,3,48,21,31,1,10,8,7,csc
ciit/sp20-bcs-3321/isb,mth242,7,8,9,1,9,7,7,8,21,36,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3342/isb,csc301,10,10,9,8,9,1,1,2,25,46,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3342/isb,csc336,1,1,2,6,7,6,2,6,14,23,24,50,6,6,2,10,csc
ciit/sp20-bcs-3342/isb,csc339,10,9,3,2,5,8,3,5,17,46,20,44,7,2,9,4,csc
ciit/sp20-bcs-3342/isb,csc462,4,10,9,5,5,0,7,5,0,49,19,44,10,10,8,6,csc
ciit/sp20-bcs-3342/isb,mth242,6,10,3,4,9,8,1,5,7,35,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-343/isb,csc301,5,6,4,5,3,0,2,2,1,43,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-343/isb,csc336,9,5,4,10,2,4,10,0,1,14,18,48,8,3,1,8,csc
ciit/sp20-bcs-343/isb,csc339,0,9,1,9,9,6,7,10,9,24,17,25,2,10,10,10,csc
ciit/sp20-bcs-343/isb,csc462,0,9,0,1,7,0,7,0,9,21,24,30,8,3,3,9,csc
ciit/sp20-bcs-343/isb,mth242,6,4,4,10,0,3,9,5,9,50,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3437/isb,csc301,1,8,7,9,8,7,8,10,24,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3437/isb,csc336,2,5,10,7,10,3,7,2,2,33,22,25,2,0,4,1,csc
ciit/sp20-bcs-3437/isb,csc339,8,10,7,8,3,3,6,7,14,21,17,27,4,5,0,9,csc
ciit/sp20-bcs-3437/isb,csc462,8,7,2,3,10,10,1,0,8,19,18,30,7,10,10,0,csc
ciit/sp20-bcs-3437/isb,mth242,8,10,5,6,1,5,0,5,4,33,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3470/isb,csc301,2,0,4,5,4,8,1,6,7,25,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3470/isb,csc336,10,7,6,0,3,6,6,4,12,38,25,34,10,6,5,9,csc
ciit/sp20-bcs-3470/isb,csc339,9,8,1,9,6,9,3,2,10,30,24,36,4,5,3,9,csc
ciit/sp20-bcs-3470/isb,csc462,7,3,6,8,7,2,3,7,18,40,23,40,1,4,3,0,csc
ciit/sp20-bcs-3470/isb,mth242,4,3,10,6,5,6,2,9,23,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3534/isb,csc301,2,5,7,5,1,6,2,1,11,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3534/isb,csc336,10,5,4,5,5,8,0,5,7,40,21,39,10,6,0,5,csc
ciit/sp20-bcs-3534/isb,csc339,1,1,6,9,9,9,1,4,15,29,22,50,0,9,5,0,csc
ciit/sp20-bcs-3534/isb,csc462,10,0,3,7,5,6,4,4,2,19,21,38,5,4,9,2,csc
ciit/sp20-bcs-3534/isb,mth242,0,5,2,10,9,1,9,8,20,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3539/isb,csc301,0,7,2,0,3,8,10,5,10,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3539/isb,csc336,2,10,2,1,0,2,10,7,14,38,25,38,3,6,4,1,csc
ciit/sp20-bcs-3539/isb,csc339,5,4,0,5,5,0,8,5,6,13,23,42,4,4,10,6,csc
ciit/sp20-bcs-3539/isb,csc462,0,6,6,8,8,2,7,8,16,45,18,35,4,4,3,6,csc
ciit/sp20-bcs-3539/isb,mth242,9,3,0,2,6,3,6,6,17,32,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3620/isb,csc301,8,2,8,5,3,9,10,7,19,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3620/isb,csc336,9,6,4,0,4,8,2,1,16,31,17,33,1,0,8,8,csc
ciit/sp20-bcs-3620/isb,csc339,5,7,6,4,8,3,9,1,4,40,24,31,5,4,6,9,csc
ciit/sp20-bcs-3620/isb,csc462,2,2,5,9,2,7,10,4,13,44,16,34,1,6,3,5,csc
ciit/sp20-bcs-3620/isb,mth242,10,7,4,1,1,3,2,0,14,50,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3680/isb,csc301,10,2,6,0,8,0,9,0,11,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3680/isb,csc336,8,3,0,8,8,4,6,10,2,13,19,38,9,0,2,9,csc
ciit/sp20-bcs-3680/isb,csc339,9,0,7,6,5,6,4,7,22,31,20,37,8,8,2,9,csc
ciit/sp20-bcs-3680/isb,csc462,8,4,0,3,3,9,6,7,12,17,15,46,2,3,10,8,csc
ciit/sp20-bcs-3680/isb,mth242,3,0,5,0,6,1,1,0,23,42,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3706/isb,csc301,4,5,6,9,2,3,6,5,8,11,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3706/isb,csc336,7,9,9,6,8,10,10,10,4,44,19,48,8,4,3,5,csc
ciit/sp20-bcs-3706/isb,csc339,2,10,2,2,5,7,4,0,14,37,23,42,3,4,6,9,csc
ciit/sp20-bcs-3706/isb,csc462,2,5,10,8,9,5,10,2,14,34,15,35,1,8,3,6,csc
ciit/sp20-bcs-3706/isb,mth242,10,2,5,2,6,4,0,9,25,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-3720/isb,csc301,7,7,6,8,9,8,6,1,13,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-3720/isb,csc336,8,4,8,2,5,2,5,0,6,10,17,37,9,8,1,9,csc
ciit/sp20-bcs-3720/isb,csc339,3,3,7,2,1,4,9,6,11,32,16,34,6,6,5,5,csc
ciit/sp20-bcs-3720/isb,csc462,1,7,5,6,0,8,5,6,11,50,24,28,0,0,10,6,csc
ciit/sp20-bcs-3720/isb,mth242,0,0,1,7,9,5,2,6,18,28,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-394/isb,csc301,8,9,8,2,1,7,7,0,0,24,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-394/isb,csc336,6,5,10,1,4,10,8,3,3,23,18,37,4,3,2,4,csc
ciit/sp20-bcs-394/isb,csc339,2,5,0,8,8,6,10,10,21,46,21,42,10,7,9,10,csc
ciit/sp20-bcs-394/isb,csc462,1,2,4,4,3,2,7,7,5,22,15,49,8,8,9,7,csc
ciit/sp20-bcs-394/isb,mth242,3,9,1,2,9,9,4,10,22,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-420/isb,csc301,3,8,4,3,5,4,2,2,25,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-420/isb,csc336,6,10,7,9,8,3,7,4,3,43,22,47,10,4,1,4,csc
ciit/sp20-bcs-420/isb,csc339,0,3,6,10,7,1,5,4,9,46,17,43,3,5,8,5,csc
ciit/sp20-bcs-420/isb,csc462,10,7,8,0,7,2,2,0,25,47,17,32,7,7,2,10,csc
ciit/sp20-bcs-420/isb,mth242,4,5,3,9,1,3,1,7,5,50,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-425/isb,csc301,5,2,3,8,4,8,3,3,7,18,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-425/isb,csc336,1,9,0,4,10,2,7,2,25,17,19,31,8,4,7,9,csc
ciit/sp20-bcs-425/isb,csc339,4,10,1,8,9,4,9,9,7,16,17,41,7,7,2,5,csc
ciit/sp20-bcs-425/isb,csc462,6,4,2,8,1,3,8,7,5,14,17,39,8,2,9,2,csc
ciit/sp20-bcs-425/isb,mth242,8,10,6,4,6,6,3,7,23,46,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-434/isb,csc301,5,1,0,3,6,5,4,4,25,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-434/isb,csc336,10,0,2,6,3,7,9,2,2,19,24,48,8,1,7,8,csc
ciit/sp20-bcs-434/isb,csc339,9,1,0,7,7,1,0,10,15,29,24,30,7,0,8,10,csc
ciit/sp20-bcs-434/isb,csc462,3,6,2,1,10,8,3,8,3,38,21,47,5,3,10,0,csc
ciit/sp20-bcs-434/isb,mth242,8,5,8,5,5,2,4,4,11,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-461/isb,csc301,6,2,8,6,8,1,6,1,11,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-461/isb,csc336,3,9,3,7,10,0,3,9,15,49,21,31,2,10,3,8,csc
ciit/sp20-bcs-461/isb,csc339,6,1,8,3,1,1,1,8,4,13,22,40,9,5,3,9,csc
ciit/sp20-bcs-461/isb,csc462,1,7,10,7,2,4,5,6,21,33,24,31,9,8,2,1,csc
ciit/sp20-bcs-461/isb,mth242,9,10,3,8,10,1,9,3,20,40,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-479/isb,csc301,7,0,7,3,10,9,10,4,6,43,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-479/isb,csc336,10,2,9,9,3,9,10,1,22,28,15,49,4,4,10,10,csc
ciit/sp20-bcs-479/isb,csc339,6,10,4,8,6,6,6,8,14,22,17,46,7,6,7,10,csc
ciit/sp20-bcs-479/isb,csc462,8,10,5,8,10,1,8,7,3,42,16,29,7,2,0,9,csc
ciit/sp20-bcs-479/isb,mth242,2,8,4,3,1,3,2,4,11,28,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-512/isb,csc301,8,10,4,0,2,8,5,8,7,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-512/isb,csc336,0,3,3,9,10,6,5,0,13,37,25,30,5,9,9,0,csc
ciit/sp20-bcs-512/isb,csc339,3,6,9,6,0,4,8,3,3,45,19,36,9,6,4,8,csc
ciit/sp20-bcs-512/isb,csc462,1,1,10,9,0,4,3,2,7,12,23,40,4,5,4,2,csc
ciit/sp20-bcs-512/isb,mth242,3,0,2,3,9,2,3,7,13,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-554/isb,csc301,4,10,8,4,10,0,6,0,1,25,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-554/isb,csc336,0,8,3,9,7,8,0,6,5,26,16,32,10,0,5,7,csc
ciit/sp20-bcs-554/isb,csc339,9,7,8,2,0,2,0,8,1,26,18,42,4,10,0,10,csc
ciit/sp20-bcs-554/isb,csc462,3,7,2,6,3,6,5,6,12,10,15,39,10,9,8,2,csc
ciit/sp20-bcs-554/isb,mth242,4,4,5,6,6,6,3,1,21,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-564/isb,csc301,1,5,8,5,4,10,6,7,1,41,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-564/isb,csc336,8,10,10,9,5,8,3,2,20,37,16,31,1,0,4,2,csc
ciit/sp20-bcs-564/isb,csc339,0,7,6,2,8,2,9,1,21,42,17,33,6,4,10,0,csc
ciit/sp20-bcs-564/isb,csc462,9,4,8,0,2,10,0,7,6,46,23,27,7,7,2,0,csc
ciit/sp20-bcs-564/isb,mth242,10,1,1,9,6,7,4,6,25,12,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-571/isb,csc301,2,0,2,8,0,10,8,6,22,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-571/isb,csc336,6,0,1,1,4,6,2,3,18,20,16,31,9,0,2,0,csc
ciit/sp20-bcs-571/isb,csc339,2,7,7,1,1,6,6,6,24,35,17,49,0,0,1,10,csc
ciit/sp20-bcs-571/isb,csc462,4,10,6,10,5,5,3,8,3,13,25,49,4,6,7,9,csc
ciit/sp20-bcs-571/isb,mth242,5,6,0,5,8,7,1,6,19,47,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-574/isb,csc301,5,7,8,2,0,4,7,6,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-574/isb,csc336,0,7,2,4,10,10,4,9,11,45,22,34,1,9,0,10,csc
ciit/sp20-bcs-574/isb,csc339,6,2,3,8,1,6,2,4,17,24,15,33,6,3,3,7,csc
ciit/sp20-bcs-574/isb,csc462,7,8,8,6,5,3,6,9,1,31,18,50,0,0,7,1,csc
ciit/sp20-bcs-574/isb,mth242,9,7,10,0,6,3,1,9,12,45,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-621/isb,csc301,6,6,3,3,1,1,3,7,7,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-621/isb,csc336,6,3,6,5,5,2,4,5,17,46,25,47,8,9,7,4,csc
ciit/sp20-bcs-621/isb,csc339,4,1,9,2,1,7,1,1,1,32,20,39,9,3,4,2,csc
ciit/sp20-bcs-621/isb,csc462,2,2,2,8,6,0,10,8,12,18,16,49,5,4,3,1,csc
ciit/sp20-bcs-621/isb,mth242,3,9,10,0,3,6,5,6,9,43,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-714/isb,csc301,8,9,7,6,3,0,6,8,12,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-714/isb,csc336,9,6,2,5,10,1,8,10,17,23,20,39,4,4,1,3,csc
ciit/sp20-bcs-714/isb,csc339,3,4,8,7,4,0,5,10,15,44,19,25,1,10,6,3,csc
ciit/sp20-bcs-714/isb,csc462,1,10,1,5,0,0,4,7,3,18,20,39,3,8,1,3,csc
ciit/sp20-bcs-714/isb,mth242,2,6,4,6,2,1,8,10,1,37,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-726/isb,csc301,3,7,1,8,10,5,10,2,12,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-726/isb,csc336,3,3,3,0,10,7,5,4,12,20,19,38,3,5,5,7,csc
ciit/sp20-bcs-726/isb,csc339,0,2,6,8,6,2,1,0,10,16,21,39,2,2,9,5,csc
ciit/sp20-bcs-726/isb,csc462,0,7,1,7,4,9,5,1,22,13,24,37,6,0,0,6,csc
ciit/sp20-bcs-726/isb,mth242,0,0,9,3,2,3,3,10,1,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-786/isb,csc301,0,6,0,0,5,8,7,10,18,46,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-786/isb,csc336,7,5,8,7,6,3,5,4,3,39,16,44,7,10,1,5,csc
ciit/sp20-bcs-786/isb,csc339,6,8,9,1,0,0,5,8,22,12,16,42,5,10,6,2,csc
ciit/sp20-bcs-786/isb,csc462,10,0,3,3,7,8,4,8,13,49,15,45,10,4,7,7,csc
ciit/sp20-bcs-786/isb,mth242,4,5,4,3,4,9,6,4,20,33,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-798/isb,csc301,7,7,10,8,7,9,4,8,2,12,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-798/isb,csc336,3,10,4,1,1,7,1,9,21,37,25,45,10,0,10,0,csc
ciit/sp20-bcs-798/isb,csc339,7,4,4,9,5,8,0,10,6,23,18,35,6,5,2,4,csc
ciit/sp20-bcs-798/isb,csc462,9,4,9,9,4,3,0,3,11,38,18,44,9,7,4,2,csc
ciit/sp20-bcs-798/isb,mth242,1,9,9,8,9,10,5,3,25,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-821/isb,csc301,6,10,10,3,5,7,8,0,24,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-821/isb,csc336,5,9,8,9,1,4,9,6,21,49,17,40,2,2,1,10,csc
ciit/sp20-bcs-821/isb,csc339,6,7,8,2,1,7,5,6,23,41,19,48,4,4,3,6,csc
ciit/sp20-bcs-821/isb,csc462,10,0,9,0,8,7,7,5,0,41,20,27,4,9,9,3,csc
ciit/sp20-bcs-821/isb,mth242,0,5,2,6,10,3,1,4,10,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-842/isb,csc301,4,2,6,0,2,5,4,4,25,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-842/isb,csc336,3,9,3,6,0,3,6,2,17,33,24,35,5,4,7,6,csc
ciit/sp20-bcs-842/isb,csc339,4,9,10,5,0,4,0,10,3,24,19,36,8,5,10,5,csc
ciit/sp20-bcs-842/isb,csc462,8,1,0,10,5,2,10,2,5,30,24,39,8,7,6,4,csc
ciit/sp20-bcs-842/isb,mth242,0,9,7,1,6,0,9,9,23,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp20-bcs-855/isb,csc301,3,10,7,7,10,8,2,1,1,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp20-bcs-855/isb,csc336,8,10,8,8,6,6,0,5,17,26,21,35,5,8,4,8,csc
